Environments,FEDORA,https://libfeddev1.library.emory.edu:8443/fedora/,PIDMAN,https://pidqas.library.emory.edu/domains/30/
Time,PM_Pid,PM_Label,PM_URI,PM_Target_URI,PM_Access_URI,In_Fedora?
2016-08-31 15:03:53,1d9c9,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1d9c9/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1d9c9,http://pidqas.library.emory.edu/ark:/25593/1d9c9,No
2016-08-31 15:03:53,1d9df,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1d9df/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1d9df,http://pidqas.library.emory.edu/ark:/25593/1d9df,No
2016-08-31 15:03:53,1d9fk,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1d9fk/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1d9fk,http://pidqas.library.emory.edu/ark:/25593/1d9fk,No
2016-08-31 15:03:53,1d9gq,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1d9gq/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1d9gq,http://pidqas.library.emory.edu/ark:/25593/1d9gq,No
2016-08-31 15:03:53,1d9hv,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1d9hv/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1d9hv,http://pidqas.library.emory.edu/ark:/25593/1d9hv,No
2016-08-31 15:03:53,1d9j0,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1d9j0/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1d9j0,http://pidqas.library.emory.edu/ark:/25593/1d9j0,No
2016-08-31 15:03:53,1d9k4,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1d9k4/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1d9k4,http://pidqas.library.emory.edu/ark:/25593/1d9k4,No
2016-08-31 15:03:53,1d9m8,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1d9m8/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1d9m8,http://pidqas.library.emory.edu/ark:/25593/1d9m8,No
2016-08-31 15:03:53,1d9nd,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1d9nd/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1d9nd,http://pidqas.library.emory.edu/ark:/25593/1d9nd,No
2016-08-31 15:03:53,1d9pj,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1d9pj/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1d9pj,http://pidqas.library.emory.edu/ark:/25593/1d9pj,No
2016-08-31 15:03:53,1d9qp,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1d9qp/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1d9qp,http://pidqas.library.emory.edu/ark:/25593/1d9qp,No
2016-08-31 15:03:53,1d9rt,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1d9rt/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1d9rt,http://pidqas.library.emory.edu/ark:/25593/1d9rt,No
2016-08-31 15:03:53,1d9sz,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1d9sz/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1d9sz,http://pidqas.library.emory.edu/ark:/25593/1d9sz,No
2016-08-31 15:03:53,1d9t3,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1d9t3/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1d9t3,http://pidqas.library.emory.edu/ark:/25593/1d9t3,No
2016-08-31 15:03:53,1d9v7,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1d9v7/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1d9v7,http://pidqas.library.emory.edu/ark:/25593/1d9v7,No
2016-08-31 15:03:53,1d9wc,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1d9wc/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1d9wc,http://pidqas.library.emory.edu/ark:/25593/1d9wc,No
2016-08-31 15:03:53,1d9xh,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1d9xh/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1d9xh,http://pidqas.library.emory.edu/ark:/25593/1d9xh,No
2016-08-31 15:03:53,1d9zn,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1d9zn/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1d9zn,http://pidqas.library.emory.edu/ark:/25593/1d9zn,No
2016-08-31 15:03:53,1db0w,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1db0w/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1db0w,http://pidqas.library.emory.edu/ark:/25593/1db0w,No
2016-08-31 15:03:53,1db11,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1db11/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1db11,http://pidqas.library.emory.edu/ark:/25593/1db11,No
2016-08-31 15:03:53,1db25,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1db25/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1db25,http://pidqas.library.emory.edu/ark:/25593/1db25,No
2016-08-31 15:03:53,1db39,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1db39/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1db39,http://pidqas.library.emory.edu/ark:/25593/1db39,No
2016-08-31 15:03:54,1db4f,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1db4f/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1db4f,http://pidqas.library.emory.edu/ark:/25593/1db4f,No
2016-08-31 15:03:54,1db5k,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1db5k/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1db5k,http://pidqas.library.emory.edu/ark:/25593/1db5k,No
2016-08-31 15:03:54,1db6q,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1db6q/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1db6q,http://pidqas.library.emory.edu/ark:/25593/1db6q,No
2016-08-31 15:03:54,1db7v,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1db7v/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1db7v,http://pidqas.library.emory.edu/ark:/25593/1db7v,No
2016-08-31 15:03:54,1db80,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1db80/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1db80,http://pidqas.library.emory.edu/ark:/25593/1db80,No
2016-08-31 15:03:54,1db94,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1db94/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1db94,http://pidqas.library.emory.edu/ark:/25593/1db94,No
2016-08-31 15:03:54,1dbb8,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dbb8/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dbb8,http://pidqas.library.emory.edu/ark:/25593/1dbb8,No
2016-08-31 15:03:54,1dbcd,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dbcd/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dbcd,http://pidqas.library.emory.edu/ark:/25593/1dbcd,No
2016-08-31 15:03:54,1dbdj,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dbdj/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dbdj,http://pidqas.library.emory.edu/ark:/25593/1dbdj,No
2016-08-31 15:03:55,1dbfp,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dbfp/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dbfp,http://pidqas.library.emory.edu/ark:/25593/1dbfp,No
2016-08-31 15:03:55,1dbgt,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dbgt/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dbgt,http://pidqas.library.emory.edu/ark:/25593/1dbgt,No
2016-08-31 15:03:55,1dbhz,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dbhz/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dbhz,http://pidqas.library.emory.edu/ark:/25593/1dbhz,No
2016-08-31 15:03:56,1dbj3,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dbj3/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dbj3,http://pidqas.library.emory.edu/ark:/25593/1dbj3,No
2016-08-31 15:03:56,1dbk7,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dbk7/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dbk7,http://pidqas.library.emory.edu/ark:/25593/1dbk7,No
2016-08-31 15:03:57,1dbmc,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dbmc/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dbmc,http://pidqas.library.emory.edu/ark:/25593/1dbmc,No
2016-08-31 15:03:57,1dbnh,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dbnh/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dbnh,http://pidqas.library.emory.edu/ark:/25593/1dbnh,No
2016-08-31 15:03:57,1dbpn,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dbpn/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dbpn,http://pidqas.library.emory.edu/ark:/25593/1dbpn,No
2016-08-31 15:03:58,1dbqs,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dbqs/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dbqs,http://pidqas.library.emory.edu/ark:/25593/1dbqs,No
2016-08-31 15:03:58,1dbrx,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dbrx/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dbrx,http://pidqas.library.emory.edu/ark:/25593/1dbrx,No
2016-08-31 15:03:59,1dbs2,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dbs2/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dbs2,http://pidqas.library.emory.edu/ark:/25593/1dbs2,No
2016-08-31 15:03:59,1dbt6,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dbt6/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dbt6,http://pidqas.library.emory.edu/ark:/25593/1dbt6,No
2016-08-31 15:03:59,1dbvb,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dbvb/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dbvb,http://pidqas.library.emory.edu/ark:/25593/1dbvb,No
2016-08-31 15:04:00,1dbwg,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dbwg/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dbwg,http://pidqas.library.emory.edu/ark:/25593/1dbwg,No
2016-08-31 15:04:00,1dbxm,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dbxm/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dbxm,http://pidqas.library.emory.edu/ark:/25593/1dbxm,No
2016-08-31 15:04:01,1dbzr,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dbzr/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dbzr,http://pidqas.library.emory.edu/ark:/25593/1dbzr,No
2016-08-31 15:04:01,1dc00,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dc00/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dc00,http://pidqas.library.emory.edu/ark:/25593/1dc00,No
2016-08-31 15:04:01,1dc14,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dc14/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dc14,http://pidqas.library.emory.edu/ark:/25593/1dc14,No
2016-08-31 15:04:02,1dc28,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dc28/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dc28,http://pidqas.library.emory.edu/ark:/25593/1dc28,No
2016-08-31 15:04:02,1dc3d,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dc3d/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dc3d,http://pidqas.library.emory.edu/ark:/25593/1dc3d,No
2016-08-31 15:04:03,1dc4j,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dc4j/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dc4j,http://pidqas.library.emory.edu/ark:/25593/1dc4j,No
2016-08-31 15:04:03,1dc5p,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dc5p/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dc5p,http://pidqas.library.emory.edu/ark:/25593/1dc5p,No
2016-08-31 15:04:03,1dc6t,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dc6t/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dc6t,http://pidqas.library.emory.edu/ark:/25593/1dc6t,No
2016-08-31 15:04:04,1dc7z,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dc7z/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dc7z,http://pidqas.library.emory.edu/ark:/25593/1dc7z,No
2016-08-31 15:04:04,1dc83,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dc83/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dc83,http://pidqas.library.emory.edu/ark:/25593/1dc83,No
2016-08-31 15:04:05,1dc97,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dc97/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dc97,http://pidqas.library.emory.edu/ark:/25593/1dc97,No
2016-08-31 15:04:05,1dcbc,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dcbc/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dcbc,http://pidqas.library.emory.edu/ark:/25593/1dcbc,No
2016-08-31 15:04:05,1dcch,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dcch/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dcch,http://pidqas.library.emory.edu/ark:/25593/1dcch,No
2016-08-31 15:04:06,1dcdn,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dcdn/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dcdn,http://pidqas.library.emory.edu/ark:/25593/1dcdn,No
2016-08-31 15:04:06,1dcfs,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dcfs/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dcfs,http://pidqas.library.emory.edu/ark:/25593/1dcfs,No
2016-08-31 15:04:07,1dcgx,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dcgx/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dcgx,http://pidqas.library.emory.edu/ark:/25593/1dcgx,No
2016-08-31 15:04:07,1dch2,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dch2/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dch2,http://pidqas.library.emory.edu/ark:/25593/1dch2,No
2016-08-31 15:04:08,1dcj6,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dcj6/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dcj6,http://pidqas.library.emory.edu/ark:/25593/1dcj6,No
2016-08-31 15:04:08,1dckb,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dckb/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dckb,http://pidqas.library.emory.edu/ark:/25593/1dckb,No
2016-08-31 15:04:08,1dcmg,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dcmg/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dcmg,http://pidqas.library.emory.edu/ark:/25593/1dcmg,No
2016-08-31 15:04:09,1dcnm,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dcnm/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dcnm,http://pidqas.library.emory.edu/ark:/25593/1dcnm,No
2016-08-31 15:04:09,1dcpr,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dcpr/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dcpr,http://pidqas.library.emory.edu/ark:/25593/1dcpr,No
2016-08-31 15:04:10,1dcqw,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dcqw/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dcqw,http://pidqas.library.emory.edu/ark:/25593/1dcqw,No
2016-08-31 15:04:10,1dcr1,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dcr1/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dcr1,http://pidqas.library.emory.edu/ark:/25593/1dcr1,No
2016-08-31 15:04:11,1dcs5,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dcs5/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dcs5,http://pidqas.library.emory.edu/ark:/25593/1dcs5,No
2016-08-31 15:04:11,1dct9,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dct9/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dct9,http://pidqas.library.emory.edu/ark:/25593/1dct9,No
2016-08-31 15:04:11,1dcvf,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dcvf/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dcvf,http://pidqas.library.emory.edu/ark:/25593/1dcvf,No
2016-08-31 15:04:12,1dcwk,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dcwk/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dcwk,http://pidqas.library.emory.edu/ark:/25593/1dcwk,No
2016-08-31 15:04:12,1dcxq,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dcxq/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dcxq,http://pidqas.library.emory.edu/ark:/25593/1dcxq,No
2016-08-31 15:04:13,1dczv,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dczv/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dczv,http://pidqas.library.emory.edu/ark:/25593/1dczv,No
2016-08-31 15:04:13,1dd03,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dd03/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dd03,http://pidqas.library.emory.edu/ark:/25593/1dd03,No
2016-08-31 15:04:13,1dd17,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dd17/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dd17,http://pidqas.library.emory.edu/ark:/25593/1dd17,No
2016-08-31 15:04:14,1dd2c,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dd2c/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dd2c,http://pidqas.library.emory.edu/ark:/25593/1dd2c,No
2016-08-31 15:04:14,1dd3h,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dd3h/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dd3h,http://pidqas.library.emory.edu/ark:/25593/1dd3h,No
2016-08-31 15:04:15,1dd4n,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dd4n/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dd4n,http://pidqas.library.emory.edu/ark:/25593/1dd4n,No
2016-08-31 15:04:15,1dd5s,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dd5s/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dd5s,http://pidqas.library.emory.edu/ark:/25593/1dd5s,No
2016-08-31 15:04:15,1dd6x,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dd6x/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dd6x,http://pidqas.library.emory.edu/ark:/25593/1dd6x,No
2016-08-31 15:04:16,1dd72,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dd72/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dd72,http://pidqas.library.emory.edu/ark:/25593/1dd72,No
2016-08-31 15:04:16,1dd86,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dd86/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dd86,http://pidqas.library.emory.edu/ark:/25593/1dd86,No
2016-08-31 15:04:17,1dd9b,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dd9b/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dd9b,http://pidqas.library.emory.edu/ark:/25593/1dd9b,No
2016-08-31 15:04:17,1ddbg,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1ddbg/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddbg,http://pidqas.library.emory.edu/ark:/25593/1ddbg,No
2016-08-31 15:04:17,1ddcm,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1ddcm/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddcm,http://pidqas.library.emory.edu/ark:/25593/1ddcm,No
2016-08-31 15:04:18,1dddr,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dddr/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dddr,http://pidqas.library.emory.edu/ark:/25593/1dddr,No
2016-08-31 15:04:18,1ddfw,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1ddfw/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddfw,http://pidqas.library.emory.edu/ark:/25593/1ddfw,No
2016-08-31 15:04:19,1ddg1,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1ddg1/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddg1,http://pidqas.library.emory.edu/ark:/25593/1ddg1,No
2016-08-31 15:04:19,1ddh5,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1ddh5/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddh5,http://pidqas.library.emory.edu/ark:/25593/1ddh5,No
2016-08-31 15:04:20,1ddj9,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1ddj9/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddj9,http://pidqas.library.emory.edu/ark:/25593/1ddj9,No
2016-08-31 15:04:20,1ddkf,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1ddkf/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddkf,http://pidqas.library.emory.edu/ark:/25593/1ddkf,No
2016-08-31 15:04:20,1ddmk,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1ddmk/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddmk,http://pidqas.library.emory.edu/ark:/25593/1ddmk,No
2016-08-31 15:04:21,1ddnq,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1ddnq/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddnq,http://pidqas.library.emory.edu/ark:/25593/1ddnq,No
2016-08-31 15:04:21,1ddpv,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1ddpv/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddpv,http://pidqas.library.emory.edu/ark:/25593/1ddpv,No
2016-08-31 15:04:22,1ddq0,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1ddq0/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddq0,http://pidqas.library.emory.edu/ark:/25593/1ddq0,No
2016-08-31 15:04:22,1ddr4,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1ddr4/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddr4,http://pidqas.library.emory.edu/ark:/25593/1ddr4,No
2016-08-31 15:04:23,1dds8,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1dds8/,https://fedora.library.emory.edu:8443/fedora/objects/emory:1dds8,http://pidqas.library.emory.edu/ark:/25593/1dds8,No
2016-08-31 15:04:23,1ddtd,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1ddtd/,https://fedora.library.emory.edu:8443/fedora/objects/emory:1ddtd,http://pidqas.library.emory.edu/ark:/25593/1ddtd,No
2016-08-31 15:04:23,1ddvj,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1ddvj/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddvj,http://pidqas.library.emory.edu/ark:/25593/1ddvj,No
2016-08-31 15:04:24,1ddwp,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1ddwp/,https://fedora.library.emory.edu:8443/fedora/objects/emory:1ddwp,http://pidqas.library.emory.edu/ark:/25593/1ddwp,No
2016-08-31 15:04:24,1ddxt,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1ddxt/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddxt,http://pidqas.library.emory.edu/ark:/25593/1ddxt,No
2016-08-31 15:04:25,1ddzz,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1ddzz/,https://fedora.library.emory.edu:8443/fedora/objects/emory:1ddzz,http://pidqas.library.emory.edu/ark:/25593/1ddzz,No
2016-08-31 15:04:25,1df06,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1df06/,https://fedora.library.emory.edu:8443/fedora/objects/emory:1df06,http://pidqas.library.emory.edu/ark:/25593/1df06,No
2016-08-31 15:04:25,1df1b,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1df1b/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1df1b,http://pidqas.library.emory.edu/ark:/25593/1df1b,No
2016-08-31 15:04:26,1df2g,Salman Rushdie born-digital archives — unspecified file,https://pidqas.library.emory.edu/ark/1df2g/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1df2g,http://pidqas.library.emory.edu/ark:/25593/1df2g,No
